"i die...lol""AT_USER lool ""AT_USER evabulence be like. . .chapo ni kuiva, shape wachia models URL",,433900397212611000,261197606
just for fun @ the junction URL,neutral,433900653329797000,166052117
can someone please recommend a good emoji keyboard for android?,neutral,433900758577054000,624903035
bailey's and coffee... i should get one of those... i need me one of those,neutral,433901158810542000,336660894
"*lqtm....""AT_USER umetupwa? rt AT_USER moving on...",,433901559249134000,1598341050
this week's finance is done... one more class tomorrow. call it business law.,neutral,433901650617852000,336660894
"AT_USER AT_USER knock knock knocking on heavens door""heheee....she dpnt wonna cream her hair...cant wait to see you big boy..",positive,433901733585383000,1598341050
AT_USER AT_USER AT_USER AT_USER AT_USER mutheeee lmaoooo...creep!!!,,433901818867757000,1598341050
tbt AT_USER n i at rafikiz 2011 startedfromthebottom skyisnotthelimit winning @ rafikiz bar &amp;… URL,positive,433902044316185000,107963756
hello AT_USER thanks for everything. the struggle is still on though. good afternoon.,positive,433902535921762000,506956991
guess what happend next... URL,neutral,433902792458375000,95200136
"~~~~&gt;&gt;&gt;&gt;rt AT_USER ...is she on twitter? ""AT_USER AT_USER yes i have a sister.",neutral,433902963644314000,506956991
~~~~~》》》rt AT_USER registrar of companies reveals that the china co. awarded the (cont) URL,neutral,433903209959014000,506956991
AT_USER AT_USER AT_USER betty we are good to go. let me send you my #,neutral,433903451068580000,506956991
to hell with been mean to people though.it's too too costly..i'm not that rich!! *sigh,negative,433903939562770000,1598341050
"lol""AT_USER why am i following ghafla? *unfollows*",negative,433904063000756000,261197606
AT_USER let's wait an see how you will attract world class players without champions league football,negative,433904286431343000,263131383
AT_USER lmfaooooo....you remember...i swear that was hilarious..umegrow katumbo...*lqtm *love you *hides,positive,433904467772469000,1598341050
home sweet home!!! :) hostels repost greattoluwase @ usiu hostels URL,positive,433905128350175000,77221887
"oxford will help ""AT_USER AT_USER 1 millions condoms to be used this valentine --&gt;&gt;but i guess wewe utatumia dictionary instead",neutral,433905281404129000,720083665
"mind your language ""AT_USER hehe yeap that is if oxford is your mother rtAT_USER oxford will help ""AT_USER AT_USER 1",negative,433905929935811000,720083665
AT_USER prestige branch is a mess... almost half the tills are closed... meanwhile the queues are so long! its lunch hour. man your tills,negative,433906260123992000,989297622
the beautiful gardens at alfajiri.. turntupsaturdays is about to be a problem.. starting this… URL,negative,433906785406435000,32066630
AT_USER how u leo,neutral,433907298851770000,409086512
i'm at reminisce (nairobi) URL,neutral,433907903150686000,37165346
spending some time in river road. this guy got my attention... serializing receipt… URL,neutral,433908162660688000,235121059
there's no such thing like absolute rights feb13protest,neutral,433908425672503000,133362998
yum yum (@ mama oliech's) URL,positive,433908465044836000,53536007
AT_USER link please?,neutral,433908519167726000,90145560
i'm at moi university-the bazaar URL,neutral,433908757832417000,111030155
AT_USER because the cavanis and reus want to come and work under moyes,neutral,433908781454357000,263131383
nausea...sijui chapo zilinikosea wapi ;-(,,433909077677470000,1598341050
"how will feb13protest tackle insecurity,unemployment &amp; corruption???lets be reasonable!!!",negative,433909784010453000,133362998
"yea i don't hold grudge ""AT_USER ook hope we are cool now rtAT_USER u should control your rage ""AT_USER AT_USER apologies for",positive,433910052252963000,720083665
very unfortunate!! coz of the distance rt AT_USER AT_USER it's unfortunate that you can't huh? too bad.,negative,433910324744700000,270822540
oiii..things so tense you cant beleeee there was a time you were bestfriends. /oo\,negative,433910729495020000,1598341050
"this one ~~~~~&gt; ""AT_USER kesho serena napelekana na si tafadhali valentinesday URL",,433910999260094000,720083665
AT_USER apana...ni katumbo tu na ni katumbo :-d,,433911030264398000,1598341050
"i thought she was wearing half-chaps with sandals, then realized they are fashion sandals. oh. URL",negative,433911062153273000,28063145
"AT_USER AT_USER hi""hi to you...",positive,433911954487644000,1598341050
AT_USER been alright! up and about as usual.,positive,433912134985335000,296676738
"ha ha ha ""AT_USER taking abstinence to the next level. truthmeter URL",negative,433912522635477000,304254940
after the tear gas i have inhaled now i remember why i don't come to town URL,negative,433912669167690000,492937093
AT_USER lecturer amekubali konnect wote sasa class ya computer security imeturn konnect AT_USER AT_USER naomba taste of money,,433913139621802000,117000033
"AT_USER AT_USER reaaaaly?? kiasi gani? :d morning""tunadu lunch ama???",,433913455356432000,117000033
"bima house reception guys behaving as if he a ""permanent"" employee. nkt",negative,433914053619356000,56036190
i love downtown nairobi: retro dust chic URL,positive,433915263814099000,28063145
my day at river road had been nothing short of amazing. now there's a spirit called classic_walker… URL,positive,433915650877432000,235121059
malzzydudu: my life as a college dropout just flashed before my eyes. 😪😪😪”,negative,433916077958259000,299758030
wewe!! “AT_USER my life as a college dropout just flashed before my eyes. 😪😪😪”,negative,433916286515835000,299758030
usaid funding clandestine activities aimed at stirring-up public discontent with uhuru kenyatta's lethargic government.its really easy prey,negative,433916443215036000,315069405
"am sure politicians are lol from comfort of 5star hotels n be like ""are kenyans rehearsing for olymipics or just keeping fit""feb13protest",negative,433917298177364000,133362998
"AT_USER a friend once borrowed lb's love peace &amp; nappiness from me in '97...he ""lost"" it. never forgiven him todate!",negative,433917322999640000,67557855
miami heat ni lebron . . without him hawawes make,,433917343321047000,72064026
"AT_USER haha, i'm working from the couch. hii kushiba, hapana. ^_^ even the bible says it's sin.",positive,433917855789482000,174282586
the govt wars against these ngos is the reason we have exploiting taxes,negative,433918096210813000,239771138
state house has launched another website. itumbi will call a presser for the breaking news,neutral,433918675272212000,239771138
AT_USER AT_USER AT_USER date man u dude pekee coz man u wako wakali kila mahali lol,negative,433918889576395000,117000033
i'ld prefer collecting a million signatures to send a clear warning to them politicians AT_USER its sad th guys we voted 4 changed so much,negative,433918893594141000,133362998
i'm at pipeline estate (nairobi) URL,neutral,433919333644132000,37474591
AT_USER or just become a cow coz am the water is sweet.,neutral,433919712464892000,133362998
AT_USER i've tried it!!,positive,433920821044990000,296676738
"“AT_USER lol ""AT_USER “AT_USER how to chop onions URL lmao""”lool",neutral,433921082588807000,509240337
"same here...na chess amecatch lol""AT_USER cant wait to see my dolls AT_USER AT_USER",positive,433921433757315000,261197606
AT_USER AT_USER AT_USER ukikeep touch na ur ex unabaki naye coz mtakumbuka ur good bhang bhang memories sikubali mimi,,433921768295006000,117000033
"planned, peaceful demonstration in accordance with constitution immediately met by tear gas &amp; rubber bullets. am i missing something? feb13",negative,433921970879857000,507919973
AT_USER at icc tell court that he isn't her mandate to protect witness which he don't know...nothing but true congratulations ag of kenya,negative,433922004270723000,1927557667
this $10 billion company you've never heard of is the reason your internet is fast URL,neutral,433922662692586000,21478550
appetite imelost mbayaaa,neutral,433923381126513000,177515790
URL,,433923559350473000,82328986
some rhymes we had forgotten. at kilimani primary for the lower classes music lessons. with… URL,neutral,433924985913356000,21385175
"+1 ""AT_USER find favour and keep me safe oh dear lord",neutral,433925331675005000,304254940
rt AT_USER bayern munich are hard in training after watching the arsenal performance last night URL,neutral,433925446997402000,1491370632
dj manze amenibamba naomba anishike kwa matiiiiiitiii AT_USER AT_USER AT_USER,,433926181273215000,117000033
"AT_USER AT_USER ""karambu"" does it mean anything""yea...it means maringo...pride /o",neutral,433926786733597000,1598341050
"nothing new our kenyanmp can promise us, they have depleted all of them eg food, land, jobs, security, laptops .....",negative,433927668472758000,453191618
comcast to buy twc in equity deal valued at about $45.2 billion,neutral,433927717806166000,281130059
"githu muigai clearly stating central bank, himself n tobiko are independent constitutional bodies under no obligation. they ""may"" icc",neutral,433927918247764000,315069405
flying south african airways behind a trash truck at dandora dump site. kenya2014 @ dandora dumpsite URL,neutral,433928752738079000,65648397
one of those aaaaaaaaaarghhhhh and hahahahahaha at the same time moments. i don't make sense? i do!,negative,433929228682559000,1598341050
this thing valentine must avoid it as much as i can! step. 1 switch of the phone 2 move in to a hotel 3 order in 4 don't leave until on sat,neutral,433930008902795000,453191618
hand made earings and bracelets at uwezo community center @ kibera URL,neutral,433930212712403000,216302379
AT_USER though this gives us food for thought there is only one phd - alfred mutua. kidero's prefix owes to his being a pharmacist,neutral,433930664061067000,82328986
"i really miss saying ""teacher!! teacher"" with waithakaent kevinprovoke iamzackadell @ kilimani primary… URL",negative,433930898275586000,21385175
procession elephantorphanage @ the david sheldrick wildlife trust URL,neutral,433931611772834000,1859665052
mmmmilk cuteness makesmyheartmelt @ the david sheldrick wildlife trust URL,positive,433932022349046000,1859665052
ag is misleading the whole world before the icc judges that judiciary is independent. dpp doesn't take orders from the president. huh!!,negative,433932182319419000,506956991
bestbuds @ the david sheldrick wildlife trust URL,positive,433932251567751000,1859665052
na ma ta-joyous celebration,positive,433932538470740000,304254940
cc AT_USER rt AT_USER if u don't know already:peter gateri and leonard mwangi are listed (cont) URL,neutral,433932562520494000,506956991
okuyu rt AT_USER so chinese government is now called gateri/mwangi sgrsaga,negative,433932881103045000,506956991
mr money bagz,negative,433932933381235000,261197606
mwangi and gateri are now the new chinese government in kenya cooperating with AT_USER and jubileegovernment,negative,433933224801087000,506956991
lmaooooo rt AT_USER so chinese government is now called gateri/mwangi sgrsaga,,433933470935429000,506956991
treat him as temptation rt AT_USER lol! drama!AT_USER imetoka wapi???? rt (cont) URL,negative,433933972242850000,506956991
cc AT_USER rt AT_USER the amount of money usaid have invested in parliamentary support is (cont) URL,negative,433934388540084000,506956991
AT_USER AT_USER AT_USER ndio kufika kwa hao bado tu nimekonnect na kwani hao wenye walipewa tender ya reli ni kiuk wa china?,,433934557470274000,117000033
AT_USER the lockdown at riversidedrive intersection AT_USER AT_USER URL hapo mins ago,negative,433934907510108000,117000033
cc AT_USER rt AT_USER AT_USER AT_USER alfred keter was 100% right on (cont) URL,negative,433935142709498000,506956991
"okuyu kwelo rt AT_USER just before ndungu of central bank is arrested, gateri and mwangi emerges. (cont) URL",negative,433935357818597000,506956991
:) such a cool day,,433935367033475000,132978667
"lying!!! rt AT_USER muigai: no one can interfere with the docket of the supreme court, not (cont) URL",negative,433935522746995000,506956991
really????? rt AT_USER ag githumuigai: the organs that would deal with the request of (cont) URL,negative,433935868869358000,506956991
AT_USER ati watakuchezesha mugithi woi unawaonea AT_USER AT_USER,,433936782892479000,117000033
i love african style.. URL,positive,433937269175910000,2233467972
AT_USER it has to. its AT_USER birthday. whatdyumean,,433938260327289000,190966330
AT_USER lolest,negative,433938317743104000,190966330
"AT_USER AT_USER hahahaha!!"":-p",,433938719629124000,1598341050
"AT_USER kot are the most creative guys around"" true",negative,433938888961167000,336660894
"AT_USER ooh! AT_USER mwanamke ni kupenda small dicks ndio p ibaki ikiwa tight..."" haiya",,433938999359832000,336660894
"AT_USER AT_USER to got loads of pride""say that again?",neutral,433939126266917000,1598341050
eti pepo (devil) la mtoto huondolewa na fimbo(kiboko) gospel according to street pastor near jogoo hse,neutral,433939300418613000,36296574
"afta kuchapa mtu jana vibaya ""AT_USER after kuponea jana",,433939318647054000,127226237
AT_USER mwende uko juu AT_USER AT_USER,,433939545814749000,117000033
do not act on impulse. it's easier to avoid a mess than to clean it up.,neutral,433940159256871000,1261754004
it can be a very liberating moment to know how you feel about a particular person will never change but your response and actions will.,neutral,433940407299605000,304254940
"AT_USER AT_USER AT_USER AT_USER hehehhehehehe""cheka tu hapo haaaaaahaaaa",,433940522458440000,117000033
gives you the strength to launch onto a new path and get closure about the past.,neutral,433940686015316000,304254940
"that said this ain't twitter stuff. let me think of something funny. *raises head,nods...* nothing. ya'll have an awesome rest of the day.",positive,433941445893186000,304254940
does AT_USER still believe n maintain the rail tender was above board and gvt to gvt deal after confirmation on the company's ownership,negative,433941938774237000,36296574
my tool AT_USER URL,neutral,433942220987957000,613601772
lost count on how many goodbye's been said....,neutral,433942369084666000,1598341050
this face soadorable @ the david sheldrick wildlife trust URL,neutral,433942404941759000,1859665052
"AT_USER the attorney general is not independent! like any cs, he can be dismissed at will by the president",negative,433942432472785000,1927557667
steve kay: this is being used as a cover for a case that has failed entirely. URL iccstatusconference,negative,433942756067533000,1927557667
sometimes i wish i could act not like a boy~not ciara.,negative,433942845343695000,1598341050
uhoh @ the david sheldrick wildlife trust URL,neutral,433943004010005000,1859665052
fooood!! :-) (@ greenview restaurant) URL,neutral,433943188718780000,591728253
"i was gonna say=&gt;&gt;""AT_USER she still looks good rt AT_USER went from a 8 to 3 just by opening her mouth. URL",positive,433943207932858000,1598341050
"AT_USER i was going to have sex with you , but you said okie dokie",negative,433944022738928000,1927557667
AT_USER she will definitely cum on top:),positive,433944243896590000,368433565
icc kay otp asked for uhuru's current bank account balances and registered companies not bank statements. otp misleading the court.,negative,433944326109164000,315069405
"it is very unacceptable for gvt to want to teach muslims on how to interpret the quran, first take shahada learn the quran then talk at it",negative,433944609090470000,36296574
niwachilia moja ya mejja AT_USER,,433944824484725000,1008834372
aheem chilling out with ma bestfriend bestie themug having that whiteforest and milkshake ooh soo… URL,positive,433945536786612000,47347590
creamy oreo krusher :) @ kfc URL,positive,433945817721082000,31386982
afternoon wine tasting of spanish wines just in time for valentines day... delicios URL,positive,433945826826912000,89657056
longest day (@ gfk retail &amp; technology ea) URL,neutral,433946040136647000,34951330
omena flambe (@ kanyanam foods) URL,,433946854603387000,34247729
AT_USER let them not shift our atention from this railways thing of mwangi and gaiteri. this new chinese from mt kenya AT_USER,negative,433946930885198000,344004976
i'm at barclays plaza URL,neutral,433947374030160000,34247729
where to start.... URL,neutral,433947398910390000,141174807
AT_USER AT_USER AT_USER kuna kitu mimi nataka kusema pia nkikuangalia naskia kulia lol,,433947590984737000,117000033
gitau wewe una maneno chafu ati kutachimbika kuwe na shimo AT_USER AT_USER AT_USER,,433948111216869000,117000033
what does a six-month pregnant woman go to protests for? feb13protest,negative,433948256977302000,239771138
mmmh ...happyvalentinestoallinstagrammers#love#romance#relationship#ihopetomorrowturnsoutwell @ trend… URL,neutral,433948556458988000,281530396
"rahul: maa aapki wajah se meri shadi nahi ho rahi hai.soniya :wo kaise? rahul : aapke har poster me likha hota hai soniya ko""bahumat""do",,433950465207067000,50399502
AT_USER clearly van persie had a hatrick...ati blanks? kundule halioni AT_USER AT_USER,positive,433950813011329000,263131383
what the hell is going on at freedom corner? what is the gunfire about? what is the demonstration for?,negative,433950897975337000,346134273
what's everyone so excited about?,neutral,433951028606935000,174282586
AT_USER all protesters are same,negative,433951961927660000,239771138
i'm at waiyaki way lounge URL,neutral,433953961302049000,373009808
townhall meeting..,neutral,433954158811439000,190183311
AT_USER utawezana na huyu chizi mashetani wamemwogopa ata AT_USER AT_USER,,433954587771691000,117000033
mwaaaaaahaaabaaàlaaasss AT_USER niliwaaaaaaasiiiiiliiii AT_USER zulekhaa huyo wa busia alikuwa 10kgs mamake alikula quails egss,,433955366402269000,117000033
airport rooftops tbt throwbackthursdays @ URL URL,neutral,433956470536020000,43334000
URL,,433956866260238000,1117634948
AT_USER court halts digital migration switch URL URL,neutral,433957067389272000,1927557667
"one of those bitter sweet""AT_USER just dont count. be happy! rt AT_USER lost count on how many goodbye's been said....",positive,433959155863650000,1598341050
press release: imf organizes workshop on medium term budget frameworks for east african officials: the interna... URL,neutral,433959468171158000,15620617
AT_USER hey sandra safe journey (@ jomo kenyatta international airport (nbo) w/ 2 others) URL,neutral,433960278066491000,33516271
AT_USER AT_USER AT_USER kenya the wealthiest of all. choices have consequences.,negative,433960321623921000,221700105
entrepreneurs' therapy session at mea2014 (@ southern sun mayfair) URL,neutral,433960997544813000,9419912
AT_USER AT_USER forces of darkness,negative,433961076867482000,221700105
AT_USER amen.,neutral,433961196098961000,331479277
so barclays bank have been paid their annual bonus? no?,neutral,433961837663891000,140811210
"so 85 0 checked into someone's account after tax! you guy,life is unfair.",negative,433962020241945000,140811210
cut the cliche barbque&amp;beer AT_USER nrb-nak highway nyamchom&amp;stout feb14th ynotdjlive,,433962045130945000,148678437
next week in monday a good number of men will be damn broke!,negative,433962355719148000,140811210
AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER this is soo cool.,positive,433962541686211000,212309014
"for men who have the main mama and the side dish, and have to buy flowers for both and treat both of them, damn, ninjaz got $$$",negative,433962642332713000,140811210
valentine mood huuuuuuu mayie denda URL,negative,433962671931945000,1491370632
but the side dishes end up being treated well on valentines day than the main mama. what's the point of being the main mama?,negative,433962887099728000,140811210
"loresho...hosp, (@ kangemi stage) [pic]: URL",,433963448763167000,636389307
AT_USER AT_USER i rooted for this government but it is becoming paranoid.,negative,433963699108606000,304254940
AT_USER,,433963804733759000,864286554
AT_USER # you can send it to my inbox,neutral,433963817958011000,710731850
"africa's new generation isn't an age group, it's a mindset"" sankalpafrica leadership",neutral,433964212130312000,28063145
AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER finally we got evidence. yeeeeii. this is so exciting. AT_USER,positive,433964924982006000,212309014
i'm at avenue house URL,neutral,433966117250687000,111030155
"AT_USER please play give it all to me. by mavado ft nicky minaj, am definitely tuned in,",positive,433966266899239000,66986201
was humbled to lead worship today at edge leaders conference amongst 600 church leaders from all over… URL,negative,433966763769094000,543228111
AT_USER danm gat to lv u. sean paul,negative,433966870438609000,66986201
"na zote ni 3 points ama? ""AT_USER kuna difference between kuchapana na kushinda",neutral,433966990399902000,127226237
"i'm at kim emperor plaza (nairobi, kenya) URL",neutral,433967001770684000,83561090
"AT_USER hapo tiki ndani,as we wait valentine day tomosh",positive,433968113629930000,1927557667
"a real patriot is a fellow who gets a parking ticket and rejoices that the system works. "" william vaughan",negative,433968353049588000,398063913
AT_USER AT_USER process of application please?,neutral,433968454283305000,398063913
"that guy looks 50! hahaha ""AT_USER lazio's 17 year old old joseph minala posing with 37 year old di natale... URL",negative,433968459794645000,59394075
*sob sob* rt AT_USER AT_USER a bit too unfortunate.. sad,negative,433968608524653000,270822540
"throoowbackthursday. usiuband, '11 graduationceremony. manimissmysingingdays. @ united states… URL",neutral,433968673347633000,71047449
AT_USER more fire than ever day...congratulations,positive,433968719899816000,1927557667
al i want is to continue to be a better guy. wisdom.,positive,433968844789793000,66986201
"AT_USER AT_USER yo got loads of pride""it's actually too much at times :-\",negative,433968984363647000,1598341050
"hahahahaha ""AT_USER hahaha! URL",negative,433969067654144000,59394075
AT_USER we never had evidence for the google thing. i am the only one who saw it on the news. now we have it.,positive,433969151393415000,212309014
"lol ""AT_USER does paranormal activity count? rt AT_USER name your all time romantic movie valentines URL",negative,433969231567540000,59394075
AT_USER look for a tweet mwarangu has tweeted us few minutes ago and follow the link.,neutral,433969753292800000,212309014
URL,,433970158873620000,616145227
design is the art of gradually applying constraints until only one solution remains AT_USER,neutral,433970775704756000,74774693
AT_USER thinks AT_USER yesterday shared good ideas with nairobi county assembly. i hope not county development fund AT_USER,,433970811075310000,2175288283
AT_USER &lt;------- nf,,433970882181349000,140811210
late afternoon well spent :))))) nimeshiba!,positive,433970900761711000,292264238
"jaribubpolice station ""AT_USER station gani poa ya kuskiza saa ii??",,433970964070937000,451433698
"tharau ni ww na no.7 ""AT_USER AT_USER sijakata, ni 3 points that u struggled for, na venye mlitharau fulham.",,433971091418411000,127226237
today is international condoms day,,433971098309652000,451433698
AT_USER head in the clouds,neutral,433971109755900000,336724897
worry is like a rocking chair; it gives you something to do but gets you no where!,neutral,433971532038439000,134743247
"AT_USER ""there is a tangible value of integrity to business."" such a powerful statement. sankalpafrica"" yes.",neutral,433971747168080000,1166738593
"it feels good rt""AT_USER how does it feel, to know that i love you baby?",positive,433971991675404000,1491370632
"victims lawyer at icc asks if githu muigai is the ag for 2 people, in his animated submission to tc githu didn't mention victims or kenyan's",negative,433972240527290000,28089461
the tree of liberty was watered with blood URL,negative,433972358215631000,313252132
AT_USER !hehehe i don't do chocolates lol i need an x6... :-p,negative,433972392487301000,174958127
love this place.... the car feels so nice and clean now 😊 (@ geco car wash) [pic]: URL,positive,433972522930143000,224569311
happily playing candy crush whilst my waxing lady is ripping my skin off 👏 thefuckingurgetocryrightnow 😐😩,positive/nega,433972526059123000,336724897
AT_USER it's a fucking waste of time tbh,negative,433972661572895000,336724897
throwbackthursday tbt galleriamall @ galleria foodcourt URL,neutral,433973098506101000,589894061
"lmao ""AT_USER *tears* ""AT_USER he look tired of the relationship rt AT_USER my hubby and i AT_USER URL",negative,433973290596844000,451433698
icc victims lawyer : president uhuru kenyatta has very heavy executive powers :) this ppl have absolutely no clue how useless his powers r,negative,433973371806954000,315069405
out of sight out of mind!,neutral,433973577575301000,1598341050
"interesting. ""AT_USER middle class apathy kot URL",neutral,433973700652986000,304254940
nap time... (@ whitehouse estate) URL,neutral,433975395114058000,47946996
AT_USER when will porsche disassociate itself with that comparison?,neutral,433975851605320000,346134273
kwa mama samaki... capital centre,neutral,433977989248729000,36584153
"AT_USER AT_USER very much looking forward to it. just completing 'good brain, bad brain' which i'm sure will add to understanding.",positive,433978108770001000,507919973
i wanna be a marketer....,positive,433978574911992000,621012990
mombasa road heading to town traffic starts at bellevue AT_USER,neutral,433978778990416000,75989362
early valentine @ valley coffee shake URL,neutral,433979316532433000,322548752
for me everyday is valentine ..so tomorrow will me obvious day hehe.,positive,433979648230171000,1921328286
"hahaha ""AT_USER hahaha AT_USER hahaha ""AT_USER plastic flowers to match with her fake hair.",negative,433979818023985000,46401585
confidence isn't practiced for a while bt u begin to be confident when you understand that u choose your own path.,neutral,433979856003813000,66986201
"6.0 ""AT_USER 5.1ft""AT_USER tweetyourheight 5.5ft",neutral,433980681983513000,46401585
"hahaha ""AT_USER hahaha...enyewe ""AT_USER sisi darkskins tukivaa red kesho si tutakaa hb pencil",,433980831653044000,46401585
AT_USER kesho will be 2nd?,neutral,433981291281662000,46401585
i met my ex..haha,negative,433982735745819000,561481376
they now miss me..whooo time tells alot,negative,433982988347773000,561481376
"AT_USER muigai: no one can interfere with the docket of the supreme court, not myself, nor the chief justice iccstatusconference",neutral,433983214169129000,613601772
AT_USER URL,,433983359937950000,739058659
AT_USER single again?,neutral,433983412165034000,46401585
AT_USER hehehe,negative,433983727811953000,561481376
"AT_USER AT_USER music is real and hyped,wishing all guys sasawa val's day tomorrow!big up!",positive,433983740037976000,416125320
